#2021-11-0214:45:52.821105
 #Timestamp[ms] Up-Time UTC Date RMCValid Satsinuse Latitude Longitude Speedoverground[knots] Speedoverground[km/h] Courseoverground AltitudeNN[m] BoardTemp[°C] ExternalTemp[°C] Humidity[%] Pressure[hPa] BatteryVoltage[V] Loggerstatus
142765.416047 01:12:30 14:39:27 02.11.2021 Y 09 4343.19288N 01024.48914E 0.069 0.1 NA 29.8 23.250 20.750 39.55 1007.830 3.3 66675
142767.442994 01:12:32 14:39:29 02.11.2021 Y 09 4343.19273N 01024.48898E 0.060 0.1 NA 30.0 23.125 20.625 39.40 1007.909 3.3 66675
142769.469804 01:12:34 14:39:31 02.11.2021 Y 09 4343.19269N 01024.48881E 0.005 0.0 NA 29.9 23.125 20.625 39.40 1007.830 3.3 66675
142771.496634 01:12:36 14:39:33 02.11.2021 Y 09 4343.19260N 01024.48865E 0.228 0.4 NA 29.9 23.125 20.625 39.32 1008.0 3.3 66675
142773.523169 01:12:38 14:39:35 02.11.2021 Y 09 4343.19264N 01024.48855E 0.107 0.1 NA 29.9 23.0 20.875 39.17 1007.940 3.3 66675
142775.549652 01:12:40 14:39:37 02.11.2021 Y 09 4343.19272N 01024.48840E 0.061 0.1 NA 30.3 23.125 20.875 39.9 1008.59 3.3 66675
142777.576109 01:12:42 14:39:39 02.11.2021 Y 09 4343.19271N 01024.48824E 0.007 0.0 NA 30.7 23.125 20.750 39.1 1007.950 3.3 66675
142779.602857 01:12:44 14:39:41 02.11.2021 Y 08 4343.19265N 01024.48818E 0.037 0.0 NA 30.9 23.125 20.750 39.9 1007.890 3.3 66675
142781.629644 01:12:46 14:39:43 02.11.2021 Y 08 4343.19262N 01024.48814E 0.102 0.1 NA 31.1 23.125 20.750 38.994 1007.780 3.3 66675
142783.658786 01:12:48 14:39:45 02.11.2021 Y 08 4343.19258N 01024.48822E 0.024 0.0 NA 31.2 23.125 20.750 38.994 1008.20 3.3 66675
142785.685582 01:12:50 14:39:47 02.11.2021 Y 08 4343.19257N 01024.48831E 0.030 0.0 NA 31.3 23.125 20.750 38.979 1007.890 3.3 66675
142787.712699 01:12:52 14:39:49 02.11.2021 Y 08 4343.19243N 01024.48848E 0.082 0.1 NA 31.0 23.125 20.750 38.986 1007.979 3.3 66675
142789.739695 01:12:54 14:39:51 02.11.2021 Y 09 4343.19227N 01024.48850E 0.222 0.4 NA 31.2 23.125 20.625 38.979 1007.960 3.3 66675
142791.766758 01:12:56 14:39:53 02.11.2021 Y 09 4343.19213N 01024.48854E 0.064 0.1 NA 31.9 23.125 20.750 38.986 1007.890 3.3 66675
142793.793837 01:12:58 14:39:55 02.11.2021 Y 09 4343.19206N 01024.48859E 0.178 0.3 NA 32.9 23.250 20.750 38.986 1008.70 3.3 66675
142795.820828 01:13:00 14:39:57 02.11.2021 Y 09 4343.19191N 01024.48874E 0.058 0.1 NA 34.0 23.125 20.750 38.971 1008.0 3.3 66675
142797.847755 01:13:02 14:39:59 02.11.2021 Y 09 4343.19183N 01024.48890E 0.197 0.3 NA 34.4 23.0 20.625 38.971 1007.880 3.3 66675
142799.889958 01:13:04 14:40:01 02.11.2021 Y 09 4343.19165N 01024.48902E 0.049 0.0 NA 34.3 23.125 20.750 38.963 1007.770 3.3 66675
142801.916921 01:13:06 14:40:03 02.11.2021 Y 09 4343.19148N 01024.48911E 0.186 0.3 NA 34.2 23.125 20.750 38.963 1007.849 3.3 66675
142803.944191 01:13:08 14:40:05 02.11.2021 Y 09 4343.19133N 01024.48914E 0.183 0.3 NA 34.3 23.0 20.625 38.956 1007.919 3.3 66675
142805.971107 01:13:10 14:40:07 02.11.2021 Y 09 4343.19121N 01024.48932E 0.121 0.2 NA 34.0 23.125 20.625 38.948 1007.880 3.3 66675
142807.998264 01:13:12 14:40:09 02.11.2021 Y 09 4343.19096N 01024.48946E 0.197 0.3 NA 33.4 23.125 20.625 38.940 1007.969 3.3 66675
142810.02553 01:13:14 14:40:11 02.11.2021 Y 09 4343.19080N 01024.48955E 0.106 0.1 NA 32.7 23.0 20.625 38.940 1008.20 3.3 66675
142812.051897 01:13:16 14:40:13 02.11.2021 Y 09 4343.19084N 01024.48956E 0.247 0.4 NA 33.1 23.0 20.750 38.940 1007.859 3.3 66675
142814.077739 01:13:18 14:40:15 02.11.2021 Y 09 4343.19093N 01024.48954E 0.028 0.0 NA 33.4 23.125 20.625 38.940 1008.90 3.3 66675
142816.104672 01:13:20 14:40:17 02.11.2021 Y 09 4343.19108N 01024.48947E 0.058 0.1 NA 33.9 23.125 20.750 38.940 1008.20 3.3 66675
142818.131679 01:13:22 14:40:19 02.11.2021 Y 09 4343.19111N 01024.48944E 0.057 0.1 NA 33.7 23.125 20.625 38.940 1007.969 3.3 66675
142820.15875 01:13:25 14:40:22 02.11.2021 Y 09 4343.19110N 01024.48937E 0.086 0.1 NA 33.7 23.125 20.625 38.933 1007.890 3.3 66675
142822.18657 01:13:27 14:40:24 02.11.2021 Y 09 4343.19111N 01024.48937E 0.130 0.2 NA 33.5 23.125 20.750 38.925 1007.869 3.3 66675
142824.213646 01:13:29 14:40:26 02.11.2021 Y 09 4343.19110N 01024.48940E 0.134 0.2 NA 33.4 23.125 20.750 38.925 1007.760 3.3 66675
142826.240725 01:13:31 14:40:28 02.11.2021 Y 09 4343.19123N 01024.48939E 0.039 0.0 NA 33.2 23.0 20.750 38.918 1007.919 3.3 66675
142828.267392 01:13:33 14:40:30 02.11.2021 Y 09 4343.19129N 01024.48931E 0.085 0.1 NA 33.2 23.125 20.750 38.918 1007.890 3.3 66675
142830.298834 01:13:35 14:40:32 02.11.2021 Y 09 4343.19133N 01024.48911E 0.046 0.0 NA 32.8 23.0 20.750 38.910 1007.950 3.3 66675
142832.325299 01:13:37 14:40:34 02.11.2021 Y 08 4343.19145N 01024.48890E 0.309 0.5 NA 33.1 23.0 20.750 38.925 1007.820 3.3 66675
142834.351822 01:13:39 14:40:36 02.11.2021 Y 09 4343.19176N 01024.48866E 0.022 0.0 NA 33.9 23.250 20.875 38.925 1007.760 3.3 66675
142836.378592 01:13:41 14:40:38 02.11.2021 Y 09 4343.19168N 01024.48864E 0.068 0.1 NA 34.2 23.0 20.875 38.918 1007.909 3.3 66675
142838.405042 01:13:43 14:40:40 02.11.2021 Y 09 4343.19176N 01024.48863E 0.078 0.1 NA 34.8 23.125 20.625 38.925 1007.820 3.3 66675
142840.431713 01:13:45 14:40:42 02.11.2021 Y 09 4343.19179N 01024.48866E 0.073 0.1 NA 35.2 23.125 20.750 38.918 1007.900 3.3 66675
142842.458444 01:13:47 14:40:44 02.11.2021 Y 08 4343.19192N 01024.48873E 0.139 0.2 NA 36.4 23.0 20.750 38.925 1008.20 3.3 66675
142844.488512 01:13:49 14:40:46 02.11.2021 Y 09 4343.19225N 01024.48875E 0.218 0.4 NA 37.7 23.250 20.750 38.925 1007.929 3.3 66675
142846.515378 01:13:51 14:40:48 02.11.2021 Y 09 4343.19270N 01024.48875E 0.578 1.0 NA 39.9 23.125 20.875 38.925 1008.20 3.3 66675
142848.541624 01:13:53 14:40:50 02.11.2021 Y 09 4343.19307N 01024.48871E 0.110 0.2 NA 42.0 23.125 20.750 38.933 1007.900 3.3 66675
142850.568384 01:13:55 14:40:52 02.11.2021 Y 09 4343.19347N 01024.48869E 0.088 0.1 NA 43.6 23.0 20.625 38.918 1007.849 3.3 66675
142852.594947 01:13:57 14:40:54 02.11.2021 Y 09 4343.19358N 01024.48894E 0.133 0.2 NA 43.9 23.250 20.625 38.918 1007.950 3.3 66675
142854.621749 01:13:59 14:40:56 02.11.2021 Y 09 4343.19387N 01024.48903E 0.048 0.0 NA 45.3 23.0 20.750 38.910 1007.859 3.3 66675
142856.648043 01:14:01 14:40:58 02.11.2021 Y 09 4343.19419N 01024.48913E 0.162 0.3 NA 46.2 23.250 20.625 38.910 1007.849 3.3 66675
142858.674405 01:14:03 14:41:00 02.11.2021 Y 08 4343.19465N 01024.48914E 0.129 0.2 NA 47.4 23.0 20.750 38.918 1007.950 3.3 66675
142860.700823 01:14:05 14:41:02 02.11.2021 Y 08 4343.19529N 01024.48915E 0.076 0.1 NA 49.0 23.0 20.750 38.925 1007.919 3.3 66675
142862.727207 01:14:07 14:41:04 02.11.2021 Y 08 4343.19579N 01024.48932E 0.251 0.4 NA 50.8 23.0 20.875 38.940 1007.950 3.3 66675
142864.753708 01:14:09 14:41:06 02.11.2021 Y 08 4343.19610N 01024.48941E 0.119 0.2 NA 51.7 23.375 20.750 38.933 1008.30 3.3 66675
142866.780295 01:14:11 14:41:08 02.11.2021 Y 08 4343.19620N 01024.48949E 0.109 0.2 NA 52.8 23.0 20.750 38.918 1007.880 3.3 66675
142868.806728 01:14:13 14:41:10 02.11.2021 Y 08 4343.19644N 01024.48940E 0.113 0.2 NA 53.3 23.125 20.625 38.918 1007.849 3.3 66675
142870.833406 01:14:15 14:41:12 02.11.2021 Y 08 4343.19652N 01024.48951E 0.194 0.3 NA 54.4 23.125 20.750 38.910 1008.10 3.3 66675
142872.86014 01:14:17 14:41:14 02.11.2021 Y 09 4343.19661N 01024.48956E 0.113 0.2 NA 54.9 23.0 20.750 38.902 1007.919 3.3 66675
142874.900326 01:14:19 14:41:16 02.11.2021 Y 09 4343.19672N 01024.48951E 0.114 0.2 NA 54.3 23.125 20.750 38.902 1007.869 3.3 66675
142876.927055 01:14:21 14:41:18 02.11.2021 Y 09 4343.19654N 01024.48961E 0.329 0.6 NA 53.2 23.125 20.750 38.902 1007.900 3.3 66675
142878.953713 01:14:23 14:41:20 02.11.2021 Y 09 4343.19640N 01024.48965E 0.104 0.1 NA 52.3 23.125 20.875 38.902 1007.909 3.3 66675
142880.979974 01:14:25 14:41:22 02.11.2021 Y 08 4343.19638N 01024.48956E 0.052 0.0 NA 51.6 23.375 20.750 38.902 1007.909 3.3 66675
142883.00673 01:14:27 14:41:24 02.11.2021 Y 08 4343.19648N 01024.48953E 0.213 0.3 NA 50.5 23.125 20.750 38.902 1007.909 3.3 66675
142885.034481 01:14:29 14:41:26 02.11.2021 Y 08 4343.19621N 01024.48960E 0.081 0.1 NA 49.2 23.125 20.750 38.895 1007.929 3.3 66675
142887.061572 01:14:31 14:41:28 02.11.2021 Y 08 4343.19598N 01024.48970E 0.042 0.0 NA 48.2 23.0 20.750 38.902 1007.979 3.3 66675
142889.088477 01:14:33 14:41:30 02.11.2021 Y 09 4343.19569N 01024.48981E 0.107 0.1 NA 46.2 23.125 20.875 38.902 1007.979 3.3 66675
142891.115595 01:14:35 14:41:32 02.11.2021 Y 09 4343.19541N 01024.49003E 0.155 0.2 NA 44.9 23.125 20.750 38.925 1007.979 3.3 66675
142893.141679 01:14:37 14:41:34 02.11.2021 Y 09 4343.19530N 01024.49021E 0.152 0.2 NA 44.1 23.375 20.875 38.925 1007.909 3.3 66675
142895.16871 01:14:40 14:41:37 02.11.2021 Y 09 4343.19508N 01024.49049E 0.049 0.0 NA 42.5 23.125 20.625 38.940 1007.900 3.3 66675
142897.195678 01:14:42 14:41:39 02.11.2021 Y 09 4343.19488N 01024.49065E 0.091 0.1 NA 41.5 23.250 20.750 38.956 1008.80 3.3 66675
142899.222486 01:14:44 14:41:41 02.11.2021 Y 09 4343.19472N 01024.49073E 0.081 0.1 NA 40.6 23.125 20.750 38.971 1007.940 3.3 66675
142901.247943 01:14:46 14:41:43 02.11.2021 Y 09 4343.19469N 01024.49090E 0.062 0.1 NA 39.9 23.125 20.750 38.986 1007.940 3.3 66675
142903.27504 01:14:48 14:41:45 02.11.2021 Y 09 4343.19460N 01024.49099E 0.032 0.0 NA 39.1 23.0 20.625 38.986 1008.99 3.3 66675
142905.301706 01:14:50 14:41:47 02.11.2021 Y 08 4343.19459N 01024.49108E 0.045 0.0 NA 38.6 23.0 20.875 38.986 1007.989 3.3 66675
142907.328336 01:14:52 14:41:49 02.11.2021 Y 08 4343.19446N 01024.49117E 0.032 0.0 NA 37.9 23.125 20.625 39.1 1008.39 3.3 66675
142909.355058 01:14:54 14:41:51 02.11.2021 Y 08 4343.19442N 01024.49131E 0.067 0.1 NA 37.7 23.125 20.625 39.9 1007.979 3.3 66675
142911.381584 01:14:56 14:41:53 02.11.2021 Y 07 4343.19463N 01024.49124E 0.017 0.0 NA 38.4 23.125 20.750 39.24 1007.919 3.3 66675
142913.411804 01:14:58 14:41:55 02.11.2021 Y 08 4343.19458N 01024.49129E 0.127 0.2 NA 37.5 23.125 20.750 39.24 1007.989 3.3 66675
142915.438711 01:15:00 14:41:57 02.11.2021 Y 08 4343.19458N 01024.49119E 0.032 0.0 NA 36.2 23.125 20.625 39.9 1007.950 3.3 66675
142917.465465 01:15:02 14:41:59 02.11.2021 Y 08 4343.19461N 01024.49109E 0.135 0.2 NA 34.6 23.250 20.750 39.1 1008.39 3.3 66675
142919.491952 01:15:04 14:42:01 02.11.2021 Y 08 4343.19457N 01024.49116E 0.059 0.1 NA 33.1 23.375 20.750 38.986 1007.940 3.3 66675
142921.519045 01:15:06 14:42:03 02.11.2021 Y 08 4343.19479N 01024.49122E 0.629 1.1 NA 32.3 23.125 20.625 38.994 1007.919 3.3 66675
142923.546578 01:15:08 14:42:05 02.11.2021 Y 07 4343.19481N 01024.49118E 0.167 0.3 NA 31.1 23.250 20.750 38.971 1007.840 3.3 66675
142925.573739 01:15:10 14:42:07 02.11.2021 Y 07 4343.19462N 01024.49124E 0.106 0.1 NA 30.4 23.125 20.750 38.971 1007.849 3.3 66675
142927.601872 01:15:12 14:42:09 02.11.2021 Y 07 4343.19450N 01024.49098E 0.161 0.2 NA 28.4 23.125 20.750 38.963 1007.909 3.3 66675
142929.629517 01:15:14 14:42:11 02.11.2021 Y 07 4343.19450N 01024.49086E 0.035 0.0 NA 27.2 23.125 20.625 38.963 1008.70 3.3 66675
142931.656359 01:15:16 14:42:13 02.11.2021 Y 07 4343.19449N 01024.49078E 0.095 0.1 NA 26.2 23.375 20.625 38.956 1007.909 3.3 66675
142933.682934 01:15:18 14:42:15 02.11.2021 Y 07 4343.19448N 01024.49080E 0.062 0.1 NA 25.6 23.125 20.750 38.963 1007.960 3.3 66675
142935.709219 01:15:20 14:42:17 02.11.2021 Y 07 4343.19451N 01024.49071E 0.153 0.2 NA 24.5 23.250 20.750 38.956 1007.840 3.3 66675
142937.735929 01:15:22 14:42:19 02.11.2021 Y 07 4343.19466N 01024.49058E 0.096 0.1 NA 23.6 23.250 20.750 38.956 1007.859 3.3 66675
142939.762635 01:15:24 14:42:21 02.11.2021 Y 08 4343.19460N 01024.49055E 0.020 0.0 NA 22.8 23.250 20.750 38.956 1007.919 3.3 66675
142941.789402 01:15:26 14:42:23 02.11.2021 Y 08 4343.19462N 01024.49051E 0.089 0.1 NA 22.5 23.250 20.750 38.963 1007.960 3.3 66675
142943.816152 01:15:28 14:42:25 02.11.2021 Y 08 4343.19467N 01024.49044E 0.024 0.0 NA 22.0 23.125 20.750 38.956 1007.989 3.3 66675
142945.842795 01:15:30 14:42:27 02.11.2021 Y 08 4343.19467N 01024.49035E 0.070 0.1 NA 21.4 23.125 20.750 38.956 1007.849 3.3 66675
142947.869467 01:15:32 14:42:29 02.11.2021 Y 08 4343.19461N 01024.49035E 0.121 0.2 NA 21.1 23.125 20.750 38.948 1008.0 3.3 66675
142949.911652 01:15:34 14:42:31 02.11.2021 Y 08 4343.19453N 01024.49040E 0.024 0.0 NA 20.8 23.250 20.750 38.940 1007.989 3.3 66675
142951.938418 01:15:36 14:42:33 02.11.2021 Y 08 4343.19438N 01024.49053E 0.076 0.1 NA 21.2 23.125 20.750 38.940 1007.979 3.3 66675
142953.965318 01:15:38 14:42:35 02.11.2021 Y 08 4343.19423N 01024.49070E 0.104 0.1 NA 21.8 23.125 20.750 38.925 1007.830 3.3 66675
142955.991978 01:15:40 14:42:37 02.11.2021 Y 08 4343.19417N 01024.49087E 0.072 0.1 NA 22.0 23.125 20.625 38.918 1007.869 3.3 66675
142958.018297 01:15:42 14:42:39 02.11.2021 Y 08 4343.19422N 01024.49111E 0.032 0.0 NA 22.5 23.250 20.750 38.918 1008.59 3.3 66675
142960.045001 01:15:44 14:42:41 02.11.2021 Y 08 4343.19417N 01024.49126E 0.125 0.2 NA 22.8 23.375 20.625 38.910 1007.950 3.3 66675
142962.071786 01:15:46 14:42:43 02.11.2021 Y 08 4343.19422N 01024.49139E 0.031 0.0 NA 23.1 23.125 20.750 38.895 1007.820 3.3 66675
142964.098693 01:15:48 14:42:45 02.11.2021 Y 07 4343.19432N 01024.49145E 0.165 0.3 NA 23.4 23.125 20.750 38.895 1007.979 3.3 66675
142966.125455 01:15:50 14:42:47 02.11.2021 Y 07 4343.19438N 01024.49142E 0.128 0.2 NA 23.9 23.125 20.625 38.879 1007.830 3.3 66675
142968.152194 01:15:52 14:42:49 02.11.2021 Y 07 4343.19441N 01024.49144E 0.111 0.2 NA 24.3 23.375 20.750 38.887 1007.799 3.3 66675
142970.178945 01:15:55 14:42:52 02.11.2021 Y 07 4343.19446N 01024.49153E 0.073 0.1 NA 24.7 23.125 20.750 38.872 1007.929 3.3 66675
142972.205686 01:15:57 14:42:54 02.11.2021 Y 07 4343.19446N 01024.49162E 0.194 0.3 NA 25.4 23.125 20.625 38.864 1007.909 3.3 66675
142974.231592 01:15:59 14:42:56 02.11.2021 Y 07 4343.19444N 01024.49175E 0.063 0.1 NA 25.6 23.250 20.875 38.849 1007.969 3.3 66675
142976.258372 01:16:01 14:42:58 02.11.2021 Y 07 4343.19441N 01024.49187E 0.058 0.1 NA 26.0 23.500 20.625 38.841 1008.30 3.3 66675
142978.284876 01:16:03 14:43:00 02.11.2021 Y 07 4343.19427N 01024.49206E 0.195 0.3 NA 25.9 23.125 20.750 38.818 1007.900 3.3 66675
142980.320665 01:16:05 14:43:02 02.11.2021 Y 07 4343.19427N 01024.49221E 0.051 0.0 NA 26.0 23.250 20.625 38.818 1007.909 3.3 66675
142982.347422 01:16:07 14:43:04 02.11.2021 Y 08 4343.19417N 01024.49230E 0.036 0.0 NA 25.8 23.250 20.625 38.811 1007.989 3.3 66675
142984.37422 01:16:09 14:43:06 02.11.2021 Y 07 4343.19414N 01024.49232E 0.203 0.3 NA 25.8 23.375 20.750 38.803 1007.960 3.3 66675
142986.400956 01:16:11 14:43:08 02.11.2021 Y 07 4343.19420N 01024.49244E 0.097 0.1 NA 26.1 23.250 20.625 38.788 1007.960 3.3 66675
142988.430283 01:16:13 14:43:10 02.11.2021 Y 07 4343.19436N 01024.49250E 0.034 0.0 NA 26.0 23.125 20.625 38.765 1008.70 3.3 66675
142990.456864 01:16:15 14:43:12 02.11.2021 Y 07 4343.19443N 01024.49248E 0.099 0.1 NA 25.6 23.125 20.625 38.742 1008.150 3.3 66675
142992.483737 01:16:17 14:43:14 02.11.2021 Y 07 4343.19466N 01024.49256E 0.016 0.0 NA 25.4 23.250 20.750 38.727 1007.950 3.3 66675
142994.510478 01:16:19 14:43:16 02.11.2021 Y 07 4343.19484N 01024.49255E 0.076 0.1 NA 25.2 23.250 20.750 38.719 1007.869 3.3 66675
142996.537209 01:16:21 14:43:18 02.11.2021 Y 07 4343.19489N 01024.49252E 0.020 0.0 NA 24.9 23.125 20.750 38.704 1007.869 3.3 66675
142998.564032 01:16:23 14:43:20 02.11.2021 Y 08 4343.19505N 01024.49247E 0.048 0.0 NA 25.1 23.125 20.750 38.704 1007.979 3.3 66675
143000.590658 01:16:25 14:43:22 02.11.2021 Y 08 4343.19518N 01024.49249E 0.046 0.0 NA 25.5 23.125 20.625 38.696 1007.880 3.3 66675
143002.616928 01:16:27 14:43:24 02.11.2021 Y 08 4343.19521N 01024.49249E 0.220 0.4 NA 25.8 23.375 20.750 38.689 1007.859 3.3 66675
143004.643699 01:16:29 14:43:26 02.11.2021 Y 08 4343.19532N 01024.49243E 0.078 0.1 NA 25.9 23.125 20.625 38.696 1007.979 3.3 66675
143006.670439 01:16:31 14:43:28 02.11.2021 Y 08 4343.19519N 01024.49249E 0.256 0.4 NA 26.6 23.0 20.750 38.681 1007.950 3.3 66675
143008.696878 01:16:33 14:43:30 02.11.2021 Y 07 4343.19506N 01024.49259E 0.098 0.1 NA 27.5 23.250 20.625 38.673 1007.909 3.3 66675
143010.72368 01:16:35 14:43:32 02.11.2021 Y 07 4343.19471N 01024.49268E 0.068 0.1 NA 27.7 23.250 20.625 38.673 1007.869 3.3 66675
143012.750472 01:16:37 14:43:34 02.11.2021 Y 07 4343.19442N 01024.49279E 0.203 0.3 NA 28.0 23.125 20.625 38.681 1007.919 3.3 66675
143014.777407 01:16:39 14:43:36 02.11.2021 Y 07 4343.19435N 01024.49285E 0.221 0.4 NA 28.6 23.375 20.625 38.666 1008.49 3.3 66675
143016.804236 01:16:41 14:43:38 02.11.2021 Y 07 4343.19419N 01024.49296E 0.474 0.8 NA 29.4 23.250 20.750 38.666 1007.950 3.3 66675
143018.830994 01:16:43 14:43:40 02.11.2021 Y 08 4343.19435N 01024.49297E 0.288 0.5 NA 30.3 23.125 20.750 38.666 1007.979 3.3 66675
143020.858064 01:16:45 14:43:42 02.11.2021 Y 08 4343.19418N 01024.49307E 0.125 0.2 NA 30.4 23.125 20.750 38.666 1007.969 3.3 66675
143022.884768 01:16:47 14:43:44 02.11.2021 Y 08 4343.19414N 01024.49313E 0.273 0.5 NA 30.1 23.125 20.750 38.658 1007.919 3.3 66675
143024.921576 01:16:49 14:43:46 02.11.2021 Y 08 4343.19411N 01024.49313E 0.182 0.3 NA 29.8 23.250 20.625 38.658 1007.929 3.3 66675
143026.948267 01:16:51 14:43:48 02.11.2021 Y 08 4343.19392N 01024.49317E 0.106 0.1 NA 29.4 23.125 20.750 38.666 1008.49 3.3 66675
143028.974894 01:16:53 14:43:50 02.11.2021 Y 08 4343.19433N 01024.49311E 0.680 1.2 NA 30.3 23.250 20.750 38.666 1007.940 3.3 66675
143031.001586 01:16:55 14:43:52 02.11.2021 Y 08 4343.19421N 01024.49318E 0.062 0.1 NA 30.5 23.125 20.750 38.673 1007.979 3.3 66675
143033.0283 01:16:57 14:43:54 02.11.2021 Y 08 4343.19423N 01024.49321E 0.090 0.1 NA 31.0 23.250 20.750 38.666 1007.869 3.3 66675
143035.055119 01:16:59 14:43:56 02.11.2021 Y 08 4343.19431N 01024.49322E 0.075 0.1 NA 31.5 23.125 20.625 38.651 1007.969 3.3 66675
143037.081875 01:17:01 14:43:58 02.11.2021 Y 08 4343.19417N 01024.49334E 0.069 0.1 NA 31.5 23.250 20.750 38.635 1007.940 3.3 66675
143039.108654 01:17:03 14:44:00 02.11.2021 Y 08 4343.19419N 01024.49337E 0.170 0.3 NA 31.7 23.250 20.625 38.628 1007.869 3.3 66675
143041.135427 01:17:05 14:44:02 02.11.2021 Y 08 4343.19426N 01024.49341E 0.076 0.1 NA 32.1 23.250 20.625 38.605 1007.989 3.3 66675
143043.16166 01:17:07 14:44:04 02.11.2021 Y 08 4343.19436N 01024.49338E 0.073 0.1 NA 32.7 23.250 20.625 38.612 1008.0 3.3 66675
143045.1881 01:17:10 14:44:07 02.11.2021 Y 08 4343.19428N 01024.49341E 0.053 0.0 NA 33.7 23.250 20.625 38.597 1007.989 3.3 66675
143047.216334 01:17:12 14:44:09 02.11.2021 Y 08 4343.19421N 01024.49349E 0.052 0.0 NA 34.3 23.125 20.625 38.597 1007.890 3.3 66675
143049.2431 01:17:14 14:44:11 02.11.2021 Y 08 4343.19426N 01024.49352E 0.252 0.4 NA 34.7 23.250 20.750 38.597 1007.849 3.3 66675
143051.269785 01:17:16 14:44:13 02.11.2021 Y 08 4343.19441N 01024.49356E 0.445 0.8 NA 35.4 23.250 20.500 38.597 1008.0 3.3 66675
143053.296225 01:17:18 14:44:15 02.11.2021 Y 07 4343.19454N 01024.49352E 0.306 0.5 NA 35.3 23.125 20.625 38.597 1007.989 3.3 66675
143055.322934 01:17:20 14:44:17 02.11.2021 Y 07 4343.19447N 01024.49353E 0.111 0.2 NA 34.7 23.125 20.625 38.597 1007.940 3.3 66675
143057.349703 01:17:22 14:44:19 02.11.2021 Y 07 4343.19447N 01024.49345E 0.139 0.2 NA 34.3 23.250 20.750 38.597 1007.919 3.3 66675
143059.37646 01:17:24 14:44:21 02.11.2021 Y 08 4343.19455N 01024.49356E 0.478 0.8 NA 35.2 23.125 20.625 38.590 1007.909 3.3 66675
143061.403192 01:17:26 14:44:23 02.11.2021 Y 08 4343.19448N 01024.49364E 0.188 0.3 NA 35.7 23.250 20.625 38.605 1008.20 3.3 66675
143063.434887 01:17:28 14:44:25 02.11.2021 Y 08 4343.19437N 01024.49373E 0.319 0.5 NA 36.5 23.250 20.750 38.605 1008.20 3.3 66675
143065.461498 01:17:30 14:44:27 02.11.2021 Y 08 4343.19414N 01024.49389E 0.423 0.7 NA 36.7 23.125 20.625 38.605 1007.809 3.3 66675
143067.488171 01:17:32 14:44:29 02.11.2021 Y 08 4343.19392N 01024.49391E 0.286 0.5 NA 36.9 23.125 20.500 38.605 1007.849 3.3 66679
143069.51494 01:17:34 14:44:31 02.11.2021 Y 08 4343.19331N 01024.49405E 0.215 0.3 NA 36.5 23.125 20.500 38.597 1007.950 3.3 66675
143071.541682 01:17:36 14:44:33 02.11.2021 Y 08 4343.19276N 01024.49465E 0.763 1.4 NA 35.7 23.125 20.625 38.597 1007.950 3.3 66679
143073.568441 01:17:38 14:44:35 02.11.2021 Y 07 4343.19229N 01024.49498E 0.201 0.3 NA 35.0 23.125 20.625 38.597 1007.950 3.3 66679
143075.595221 01:17:40 14:44:37 02.11.2021 Y 08 4343.19200N 01024.49497E 0.374 0.6 NA 35.0 23.125 20.500 38.590 1007.919 3.3 66679
143077.621996 01:17:42 14:44:39 02.11.2021 Y 08 4343.19160N 01024.49507E 0.220 0.4 NA 34.6 23.250 20.750 38.590 1007.989 3.3 66679
143079.64874 01:17:44 14:44:41 02.11.2021 Y 08 4343.19123N 01024.49521E 0.022 0.0 NA 33.9 23.250 20.625 38.582 1007.940 3.3 66679
143081.675494 01:17:46 14:44:43 02.11.2021 Y 08 4343.19099N 01024.49529E 0.108 0.2 NA 33.4 23.375 20.625 38.590 1007.960 3.3 66679
143083.702247 01:17:48 14:44:45 02.11.2021 Y 08 4343.19073N 01024.49525E 0.016 0.0 NA 32.6 23.250 20.625 38.597 1007.969 3.3 66679
143085.728999 01:17:50 14:44:47 02.11.2021 Y 08 4343.19047N 01024.49517E 0.072 0.1 NA 32.1 23.375 20.500 38.597 1008.20 3.3 66679
143087.755525 01:17:52 14:44:49 02.11.2021 Y 08 4343.19034N 01024.49510E 0.071 0.1 NA 31.7 23.250 20.625 38.597 1007.979 3.3 66679
143089.782289 01:17:54 14:44:51 02.11.2021 Y 08 4343.19009N 01024.49512E 0.116 0.2 NA 30.9 23.250 20.500 38.605 1007.960 3.3 66679
143091.809019 01:17:56 14:44:53 02.11.2021 Y 08 4343.19009N 01024.49495E 0.131 0.2 NA 31.2 23.125 20.500 38.612 1008.20 3.3 66679
143093.835635 01:17:58 14:44:55 02.11.2021 Y 08 4343.19002N 01024.49490E 0.254 0.4 NA 30.8 23.250 20.500 38.620 1008.80 3.3 66679
143095.862249 01:18:00 14:44:57 02.11.2021 Y 08 4343.19015N 01024.49472E 0.094 0.1 NA 30.6 23.375 20.500 38.612 1007.940 3.3 66679
143097.88893 01:18:02 14:44:59 02.11.2021 Y 07 4343.19013N 01024.49469E 0.116 0.2 NA 30.7 23.125 20.500 38.620 1007.900 3.3 66679
143099.915659 01:18:04 14:45:01 02.11.2021 Y 07 4343.19018N 01024.49446E 0.237 0.4 NA 30.6 23.250 20.625 38.612 1007.940 3.3 66679
