#2021-10-18 16:42:45.894745
#Timestamp[ms]	Pressure[mbar]	Temp[°C]	Humidity[%]
1634568168.2645724, 1022, 21.9, 55 
1634568229.2731776, 1022, 21.9, 55 
1634568289.336428, 1022, 21.9, 55 
1634568349.3996673, 1022, 21.9, 55 
1634568409.463076, 1022, 21.9, 55 
1634568469.51098, 1022, 21.9, 55 
1634568529.574235, 1022, 21.9, 55 
1634568589.6374586, 1022, 21.9, 55 
1634568649.701736, 1022, 21.9, 55 
1634568709.71104, 1022, 21.9, 55 
1634568769.7743924, 1022, 21.9, 55 
1634568829.838338, 1022, 21.9, 55 
1634568889.901764, 1022, 21.9, 55 
1634568949.9650984, 1022, 21.9, 55 
1634569010.0341687, 1022, 21.9, 55 
1634569070.0988424, 1022, 21.9, 55 
1634569130.1635678, 1022, 21.9, 55 
1634569190.2282064, 1022, 21.9, 55 
1634569250.2928972, 1022, 22.0, 55 
1634569310.3574624, 1022, 21.9, 55 
1634569370.4274414, 1022, 21.9, 55 
1634569430.4561458, 1022, 21.9, 55 
1634569490.5209005, 1022, 21.9, 55 
1634569550.5855742, 1022, 21.9, 55 
1634569610.6501465, 1022, 21.9, 55 
1634569670.7148137, 1022, 22.0, 55 
1634569730.7795208, 1022, 21.9, 55 
1634569790.846011, 1022, 21.9, 55 
1634569850.9093242, 1022, 21.9, 55 
1634569910.9728377, 1022, 21.9, 55 
1634569971.0362728, 1022, 21.9, 55 
1634570031.0996816, 1022, 21.9, 55 
1634570091.1631896, 1022, 21.9, 55 
1634570151.226589, 1022, 21.9, 55 
1634570211.2900126, 1022, 21.9, 55 
1634570271.3535624, 1022, 21.9, 55 
1634570331.4169514, 1022, 22.0, 55 
1634570391.4802055, 1022, 21.9, 55 
1634570451.5428414, 1022, 22.0, 55 
1634570511.606149, 1022, 22.0, 55 
1634570571.661011, 1022, 21.9, 55 
1634570631.7243931, 1022, 21.9, 55 
1634570691.7878108, 1022, 21.9, 55 
1634570751.8513143, 1022, 22.0, 55 
1634570811.9147494, 1022, 21.9, 55 
1634570871.9784634, 1022, 22.0, 55 
1634570932.0419576, 1022, 21.9, 55 
1634570992.1053813, 1022, 21.9, 55 
1634571052.168788, 1022, 21.9, 55 
1634571112.2329714, 1022, 21.9, 55 
1634571172.2970302, 1022, 21.9, 55 
1634571232.360814, 1022, 21.9, 55 
1634571292.424205, 1022, 21.9, 55 
1634571352.4875808, 1022, 21.9, 55 
1634571412.5511074, 1022, 21.9, 55 
1634571472.6144915, 1022, 21.9, 55 
1634571532.677933, 1022, 21.9, 55 
1634571592.7414148, 1022, 21.9, 55 
1634571652.8047247, 1022, 21.9, 55 
1634571712.868155, 1022, 21.9, 55 
1634571772.9316642, 1022, 21.9, 55 
1634571832.9950252, 1022, 21.9, 55 
1634571893.0583267, 1022, 21.9, 55 
1634571953.1217413, 1022, 21.9, 55 
1634572013.1851683, 1022, 21.9, 55 
1634572073.2486007, 1022, 21.9, 55 
1634572133.3121161, 1022, 21.9, 55 
1634572193.375533, 1022, 21.9, 55 
1634572253.4389405, 1022, 21.9, 55 
1634572313.5078623, 1022, 21.9, 55 
1634572373.5609984, 1022, 21.9, 55 
1634572433.6244597, 1022, 21.9, 55 
1634572493.6878552, 1022, 21.9, 55 
1634572553.7513695, 1022, 21.9, 55 
1634572613.8150578, 1022, 21.9, 55 
1634572673.8784885, 1022, 21.9, 55 
1634572733.9320228, 1022, 21.9, 55 
1634572793.9954498, 1022, 21.9, 55 
1634572854.058882, 1022, 21.9, 55 
1634572914.0809803, 1022, 21.9, 55 
1634572974.14441, 1022, 22.0, 55 
1634573034.207851, 1022, 21.9, 55 
1634573094.2713373, 1022, 21.9, 55 
1634573154.3422062, 1022, 22.0, 55 
1634573214.4055698, 1022, 22.0, 55 
1634573274.4109907, 1022, 22.0, 55 
1634573334.4743445, 1022, 21.9, 55 
1634573394.5109856, 1022, 22.0, 55 
1634573454.574373, 1022, 21.9, 55 
1634573514.637705, 1022, 21.9, 55 
1634573574.6609783, 1022, 22.0, 55 
1634573634.724318, 1022, 21.9, 55 
1634573694.7876916, 1022, 22.0, 55 
1634573754.8511, 1022, 22.0, 55 
1634573814.9110036, 1022, 22.0, 55 
1634573874.9743562, 1022, 22.0, 55 
1634573935.0427983, 1022, 22.0, 56 
1634573995.1009705, 1022, 22.0, 56 
1634574055.1509778, 1022, 22.0, 56 
1634574115.2143168, 1022, 22.0, 55 
1634574175.220986, 1022, 22.0, 55 
1634574235.2843351, 1022, 22.0, 55 
1634574295.3130393, 1022, 22.0, 55 
1634574355.376387, 1022, 22.0, 55 
1634574415.4109821, 1022, 22.0, 55 
1634574475.4743216, 1022, 22.0, 55 
1634574535.5376635, 1022, 22.0, 55 
1634574595.6011345, 1022, 22.0, 55 
1634574655.6609914, 1022, 22.0, 55 
1634574715.7243469, 1022, 22.0, 55 
1634574775.787745, 1022, 21.9, 55 
1634574835.8511457, 1022, 22.0, 55 
1634574895.9109893, 1022, 22.0, 55 
1634574955.9743395, 1022, 21.9, 55 
1634575016.030984, 1022, 22.0, 55 
1634575076.094338, 1022, 22.0, 55 
1634575136.1576767, 1022, 22.0, 55 
1634575196.221116, 1022, 22.0, 55 
1634575256.2747111, 1022, 22.0, 55 
1634575316.3380692, 1022, 21.9, 55 
1634575376.4014862, 1022, 22.0, 55 
1634575436.4713118, 1022, 22.0, 55 
1634575496.5344982, 1022, 22.0, 55 
1634575556.5978034, 1022, 22.0, 55 
1634575616.6611173, 1022, 22.0, 55 
1634575676.7245107, 1022, 22.0, 55 
1634575736.7877586, 1022, 22.0, 55 
1634575796.8512063, 1022, 22.0, 55 
1634575856.9146385, 1022, 21.9, 55 
1634575916.9780557, 1022, 22.0, 55 
1634575977.048762, 1022, 22.0, 55 
1634576037.1122758, 1022, 22.0, 55 
1634576097.175695, 1022, 22.0, 55 
1634576157.2391093, 1022, 22.0, 55 
1634576217.3026152, 1022, 22.0, 55 
1634576277.3660502, 1022, 21.9, 55 
1634576337.429466, 1022, 22.0, 55 
1634576397.4929762, 1022, 22.0, 55 
1634576457.5564392, 1022, 21.9, 55 
1634576517.6198676, 1022, 22.0, 55 
1634576577.6833744, 1022, 21.9, 55 
1634576637.7467391, 1022, 21.9, 55 
1634576697.8104544, 1022, 22.0, 55 
1634576757.8739572, 1022, 21.9, 55 
1634576817.9374013, 1022, 21.9, 55 
1634576878.0007753, 1022, 22.0, 55 
1634576938.064179, 1022, 21.9, 55 
1634576998.127616, 1022, 22.0, 55 
1634577058.1911125, 1022, 22.0, 55 
1634577118.259949, 1022, 22.0, 55 
1634577178.3234515, 1022, 21.9, 55 
1634577238.386763, 1022, 22.0, 55 
1634577298.450188, 1022, 22.0, 55 
1634577358.5136077, 1022, 22.0, 55 
1634577418.576907, 1022, 22.0, 55 
1634577478.640361, 1022, 21.9, 55 
1634577538.7112834, 1022, 22.0, 55 
1634577598.775859, 1022, 22.0, 55 
1634577658.839775, 1022, 22.0, 55 
1634577718.9096208, 1022, 21.9, 55 
1634577778.9794216, 1022, 22.0, 55 
1634577839.0456898, 1022, 22.0, 55 
1634577899.1167002, 1022, 22.0, 55 
1634577959.1800385, 1022, 22.0, 56 
1634578019.2434497, 1022, 22.0, 55 
1634578079.306776, 1022, 21.9, 56 
1634578139.3495257, 1022, 21.9, 56 
1634578199.4139698, 1022, 21.9, 56 
1634578259.4773967, 1022, 22.0, 56 
1634578319.540766, 1022, 22.0, 56 
1634578379.60421, 1022, 22.0, 56 
1634578439.667546, 1022, 22.0, 56 
1634578499.730977, 1022, 22.0, 56 
1634578559.7943313, 1022, 22.0, 56 
1634578619.8577812, 1022, 22.0, 56 
1634578679.9212408, 1022, 22.0, 56 
1634578739.9847438, 1022, 22.0, 56 
1634578800.0480623, 1022, 22.0, 56 
