#2022-07-01 15:08:24.825958
#Timestamp[ms];Up-Time;UTC;Date;RMC Valid;Sats in use;Latitude;    Longitude;Speed over ground[knots];Speed over ground[km/h];Course over ground;    Altitude NN [m];Board Temp[°C];External Temp[°C];Humidity[%];Pressure[hPa];    Battery Voltage[V];Logger status
#2022-07-01 15:09:38.170849
#Timestamp[ms];Up-Time;UTC;Date;RMC Valid;Sats in use;Latitude;    Longitude;Speed over ground[knots];Speed over ground[km/h];Course over ground;    Altitude NN [m];Board Temp[°C];External Temp[°C];Humidity[%];Pressure[hPa];    Battery Voltage[V];Logger status
54578.22443;00:00:42;13:10:05;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.875;30.500;34.943;999.119;5.0;66609
54580.249876;00:00:44;13:10:07;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.625;30.375;34.943;998.989;5.0;66609
54582.269853;00:00:46;13:10:09;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.875;30.375;34.973;999.159;5.0;66615
54584.289883;00:00:48;13:10:11;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.750;30.375;35.42;999.119;4.9;66609
54586.311376;00:00:50;13:10:13;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.750;30.375;35.88;999.59;4.9;66609
54588.33304;00:00:52;13:10:15;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;33.0;30.375;35.111;999.59;4.9;66615
54590.354323;00:00:54;13:10:17;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.625;30.500;35.118;999.39;4.9;66609
54592.376295;00:00:56;13:10:19;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.750;30.375;35.149;999.49;5.0;66609
54594.398224;00:00:58;13:10:21;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.875;30.375;35.225;999.159;5.0;66615
54596.42039;00:01:00;13:10:23;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.875;30.375;35.271;999.70;5.0;66623
54598.442399;00:01:02;13:10:25;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.875;30.375;35.324;999.109;5.0;66623
54600.464699;00:01:04;13:10:27;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.625;30.500;35.393;999.140;4.9;66743
54602.486957;00:01:06;13:10:29;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.625;30.500;35.446;999.30;5.0;66623
54604.508937;00:01:08;13:10:31;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.875;30.375;35.469;999.169;5.0;66623
54606.530057;00:01:10;13:10:33;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.875;30.500;35.484;999.119;5.0;66743
54608.552418;00:01:12;13:10:35;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.750;30.500;35.484;999.200;5.0;66609
54610.574698;00:01:14;13:10:37;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;33.0;30.375;35.461;999.10;5.0;66609
54612.595953;00:01:16;13:10:39;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.750;30.500;35.446;999.250;5.0;66615
54614.618202;00:01:18;13:10:41;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.875;30.500;35.431;999.280;4.9;66609
54640.048144;00:01:20;13:10:43;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.875;30.375;35.423;999.150;4.9;66609
54642.070412;00:01:22;13:10:45;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.875;30.375;35.408;999.159;5.0;66615
54644.092676;00:01:24;13:10:47;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.750;30.375;35.393;999.150;5.0;66609
54646.114946;00:01:26;13:10:49;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;33.0;30.500;35.370;999.99;5.0;66609
54648.136247;00:01:28;13:10:51;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.875;30.500;35.423;999.80;5.0;66615
54650.158231;00:01:31;13:10:54;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.875;30.500;35.408;999.49;5.0;66609
54652.181248;00:01:33;13:10:56;01.07.2022;N;NA;NA;NA;NA;NA;NA;NA;32.750;30.500;35.439;999.109;5.0;66609
54654.203315;00:01:35;13:10:58;01.07.2022;Y;04;43 19.57845 N;010 36.01848 E;0.065;0.1;;176.1;33.0;30.500;35.446;999.109;5.0;66673
54656.229759;00:01:37;13:11:00;01.07.2022;Y;04;43 19.57788 N;010 36.01817 E;0.117;0.2;;177.5;32.875;30.500;35.461;999.119;5.0;66673
54658.256457;00:01:39;13:11:02;01.07.2022;Y;04;43 19.57812 N;010 36.01814 E;0.087;0.1;;176.9;32.875;30.625;35.500;999.179;5.0;66673
54660.303393;00:01:41;13:11:04;01.07.2022;Y;05;43 19.57765 N;010 36.01811 E;0.050;0.0;;176.9;33.0;30.375;35.522;999.130;5.0;66673
54662.329761;00:01:43;13:11:06;01.07.2022;Y;05;43 19.57729 N;010 36.01799 E;0.193;0.3;;176.9;33.125;30.375;35.591;999.90;5.0;66673
54664.355945;00:01:45;13:11:08;01.07.2022;Y;05;43 19.57725 N;010 36.01804 E;0.111;0.2;;177.5;33.0;30.375;35.614;999.99;5.0;66673
54666.382293;00:01:47;13:11:10;01.07.2022;Y;05;43 19.57714 N;010 36.01802 E;0.023;0.0;;177.2;32.875;30.500;35.645;999.39;5.0;66673
54668.409905;00:01:49;13:11:12;01.07.2022;Y;05;43 19.57698 N;010 36.01795 E;0.143;0.2;;176.5;32.875;30.375;35.675;999.49;4.9;66673
54670.436518;00:01:51;13:11:14;01.07.2022;Y;05;43 19.57677 N;010 36.01784 E;0.200;0.3;;176.4;33.0;30.625;35.683;999.150;5.0;66673
54672.463052;00:01:53;13:11:16;01.07.2022;Y;05;43 19.57677 N;010 36.01786 E;0.145;0.2;;176.8;33.0;30.375;35.683;999.119;5.0;66673
54674.48955;00:01:55;13:11:18;01.07.2022;Y;05;43 19.57671 N;010 36.01789 E;0.097;0.1;;177.2;32.875;30.375;35.667;999.10;5.0;66673
54676.516117;00:01:57;13:11:20;01.07.2022;Y;05;43 19.57671 N;010 36.01790 E;0.169;0.3;;178.1;32.875;30.500;35.637;999.159;5.0;66673
54678.542983;00:01:59;13:11:22;01.07.2022;Y;05;43 19.57668 N;010 36.01789 E;0.266;0.4;;178.1;33.0;30.500;35.614;999.119;5.0;66673
54680.569497;00:02:01;13:11:24;01.07.2022;Y;05;43 19.57665 N;010 36.01785 E;0.064;0.1;;178.6;32.875;30.500;35.645;999.119;5.0;66673
54682.596227;00:02:03;13:11:26;01.07.2022;Y;05;43 19.57713 N;010 36.01822 E;0.040;0.0;;175.2;33.0;30.500;35.637;999.140;5.0;66673
54684.62279;00:02:05;13:11:28;01.07.2022;Y;07;43 19.57743 N;010 36.01847 E;0.260;0.4;;173.5;33.0;30.500;35.622;999.20;5.0;66673
54686.649153;00:02:07;13:11:30;01.07.2022;Y;07;43 19.57746 N;010 36.01868 E;0.047;0.0;;172.5;33.125;30.500;35.614;999.159;5.0;66673
54681.680858;00:02:09;13:11:32;01.07.2022;Y;07;43 19.57745 N;010 36.01880 E;0.040;0.0;;172.0;33.0;30.500;35.637;998.960;5.0;66673
54683.70728;00:02:11;13:11:34;01.07.2022;Y;07;43 19.57736 N;010 36.01878 E;0.106;0.1;;172.2;33.0;30.375;35.645;998.909;5.0;66673
54685.733215;00:02:13;13:11:36;01.07.2022;Y;07;43 19.57733 N;010 36.01883 E;0.167;0.3;;171.9;33.125;30.625;35.675;999.200;5.0;66673
54687.760032;00:02:15;13:11:38;01.07.2022;Y;07;43 19.57734 N;010 36.01885 E;0.125;0.2;;170.4;33.250;30.500;35.698;999.140;5.0;66673
54689.786864;00:02:17;13:11:40;01.07.2022;Y;07;43 19.57730 N;010 36.01884 E;0.061;0.1;;169.9;33.0;30.500;35.736;999.150;5.0;66673
54691.813427;00:02:19;13:11:42;01.07.2022;Y;07;43 19.57728 N;010 36.01882 E;0.021;0.0;;169.1;33.125;30.375;35.759;999.159;5.0;66673
54693.840202;00:02:21;13:11:44;01.07.2022;Y;07;43 19.57733 N;010 36.01883 E;0.072;0.1;;168.5;33.0;30.500;35.759;999.299;5.0;66673
54695.866769;00:02:23;13:11:46;01.07.2022;Y;07;43 19.57740 N;010 36.01883 E;0.188;0.3;;167.7;33.125;30.500;35.820;999.190;5.0;66673
54697.892523;00:02:25;13:11:48;01.07.2022;Y;07;43 19.57748 N;010 36.01879 E;0.101;0.1;;166.9;33.125;30.500;35.851;999.90;4.9;66673
54699.919131;00:02:27;13:11:50;01.07.2022;Y;07;43 19.57765 N;010 36.01891 E;0.099;0.1;;165.7;33.0;30.500;35.820;999.169;5.0;66673
54701.946476;00:02:29;13:11:52;01.07.2022;Y;07;43 19.57778 N;010 36.01905 E;0.182;0.3;;165.0;33.0;30.375;35.805;999.49;5.0;66673
54703.972863;00:02:31;13:11:54;01.07.2022;Y;07;43 19.57794 N;010 36.01913 E;0.214;0.3;;164.3;33.0;30.375;35.790;998.979;5.0;66673
54705.999465;00:02:33;13:11:56;01.07.2022;Y;07;43 19.57800 N;010 36.01908 E;0.254;0.4;;163.6;32.875;30.625;35.751;999.39;5.0;66673
54708.026156;00:02:35;13:11:58;01.07.2022;Y;07;43 19.57796 N;010 36.01899 E;0.429;0.7;;163.3;33.125;30.500;35.706;999.169;5.0;66673
54710.052973;00:02:37;13:12:00;01.07.2022;Y;07;43 19.57802 N;010 36.01894 E;0.079;0.1;;162.7;33.0;30.375;35.660;998.989;5.0;66673
54712.079546;00:02:39;13:12:02;01.07.2022;Y;07;43 19.57810 N;010 36.01895 E;0.024;0.0;;162.2;33.0;30.625;35.629;999.109;5.0;66673
54714.106202;00:02:41;13:12:04;01.07.2022;Y;07;43 19.57821 N;010 36.01903 E;0.083;0.1;;161.7;33.0;30.500;35.606;999.150;5.0;66673
54716.132731;00:02:43;13:12:06;01.07.2022;Y;07;43 19.57834 N;010 36.01905 E;0.018;0.0;;160.9;33.125;30.375;35.584;999.150;5.0;66673
54718.159555;00:02:45;13:12:08;01.07.2022;Y;07;43 19.57843 N;010 36.01908 E;0.077;0.1;;160.7;33.125;30.500;35.622;999.99;5.0;66673
54720.186111;00:02:48;13:12:11;01.07.2022;Y;07;43 19.57860 N;010 36.01907 E;0.038;0.0;;160.4;32.875;30.375;35.667;999.70;5.0;66673
54722.212641;00:02:50;13:12:13;01.07.2022;Y;07;43 19.57870 N;010 36.01909 E;0.307;0.5;;160.4;33.0;30.500;35.637;999.70;5.0;66673
54724.244208;00:02:52;13:12:15;01.07.2022;Y;07;43 19.57874 N;010 36.01913 E;0.088;0.1;;160.4;33.125;30.500;35.622;999.30;5.0;66673
54726.270779;00:02:54;13:12:17;01.07.2022;Y;07;43 19.57876 N;010 36.01916 E;0.107;0.1;;160.2;33.125;30.500;35.599;999.190;5.0;66673
54728.297486;00:02:56;13:12:19;01.07.2022;Y;07;43 19.57882 N;010 36.01922 E;0.160;0.2;;160.0;33.125;30.500;35.591;999.20;5.0;66673
54730.324066;00:02:58;13:12:21;01.07.2022;Y;07;43 19.57891 N;010 36.01930 E;0.034;0.0;;159.7;32.875;30.625;35.652;999.280;5.0;66673
54732.350769;00:03:00;13:12:23;01.07.2022;Y;07;43 19.57888 N;010 36.01936 E;0.097;0.1;;159.4;33.0;30.500;35.690;999.140;5.0;66673
54734.377214;00:03:02;13:12:25;01.07.2022;Y;07;43 19.57891 N;010 36.01941 E;0.048;0.0;;159.4;33.125;30.500;35.690;999.210;5.0;66673
54736.422034;00:03:04;13:12:27;01.07.2022;Y;07;43 19.57897 N;010 36.01945 E;0.324;0.6;;159.6;33.0;30.625;35.736;999.150;5.0;66673
54738.448547;00:03:06;13:12:29;01.07.2022;Y;07;43 19.57892 N;010 36.01942 E;0.127;0.2;;159.6;33.125;30.500;35.782;999.109;5.0;66673
54740.475433;00:03:08;13:12:31;01.07.2022;Y;07;43 19.57883 N;010 36.01950 E;0.104;0.1;;158.9;33.125;30.625;35.851;999.80;5.0;66673
54742.50207;00:03:10;13:12:33;01.07.2022;Y;07;43 19.57884 N;010 36.01953 E;0.200;0.3;;158.6;33.0;30.500;35.919;999.109;5.0;66673
54744.528629;00:03:12;13:12:35;01.07.2022;Y;08;43 19.57886 N;010 36.01946 E;0.137;0.2;;158.6;33.0;30.500;36.41;999.80;5.0;66673
54746.555173;00:03:14;13:12:37;01.07.2022;Y;08;43 19.57874 N;010 36.01944 E;0.206;0.3;;158.5;33.0;30.500;36.110;999.119;5.0;66673
54748.581115;00:03:16;13:12:39;01.07.2022;Y;08;43 19.57869 N;010 36.01937 E;0.060;0.1;;158.5;33.0;30.500;36.125;999.70;5.0;66673
54757.333816;00:03:18;13:12:41;01.07.2022;Y;08;43 19.57862 N;010 36.01929 E;0.066;0.1;;158.5;32.875;30.500;36.118;999.119;5.0;66673
54759.360712;00:03:20;13:12:43;01.07.2022;Y;08;43 19.57865 N;010 36.01922 E;0.049;0.0;;158.4;33.250;30.500;36.171;999.130;5.0;66673
54761.387495;00:03:22;13:12:45;01.07.2022;Y;08;43 19.57860 N;010 36.01917 E;0.067;0.1;;158.2;33.0;30.500;36.171;999.80;5.0;66673
54763.413858;00:03:24;13:12:47;01.07.2022;Y;08;43 19.57861 N;010 36.01911 E;0.101;0.1;;157.7;33.125;30.500;36.79;999.39;5.0;66673
54765.440439;00:03:26;13:12:49;01.07.2022;Y;08;43 19.57860 N;010 36.01913 E;0.302;0.5;;157.4;33.125;30.500;35.950;999.80;5.0;66673
54767.467129;00:03:28;13:12:51;01.07.2022;Y;08;43 19.57860 N;010 36.01918 E;0.099;0.1;;157.4;33.0;30.625;35.889;999.229;5.0;66673
54769.493644;00:03:30;13:12:53;01.07.2022;Y;08;43 19.57867 N;010 36.01924 E;0.116;0.2;;157.7;33.250;30.375;35.828;999.39;5.0;66673
54771.520398;00:03:32;13:12:55;01.07.2022;Y;08;43 19.57861 N;010 36.01913 E;0.128;0.2;;157.8;33.0;30.625;35.728;999.119;5.0;66673
54773.546926;00:03:34;13:12:57;01.07.2022;Y;08;43 19.57863 N;010 36.01913 E;0.053;0.0;;157.8;32.875;30.625;35.645;999.30;5.0;66673
54775.573583;00:03:36;13:12:59;01.07.2022;Y;08;43 19.57860 N;010 36.01905 E;0.163;0.3;;158.2;33.125;30.625;35.591;999.99;5.0;66673
54777.598902;00:03:38;13:13:01;01.07.2022;Y;08;43 19.57859 N;010 36.01896 E;0.098;0.1;;158.3;33.125;30.625;35.553;999.30;5.0;66673
54779.625586;00:03:40;13:13:03;01.07.2022;Y;08;43 19.57863 N;010 36.01897 E;0.077;0.1;;158.4;33.0;30.625;35.522;999.109;5.0;66673
54781.654026;00:03:42;13:13:05;01.07.2022;Y;08;43 19.57859 N;010 36.01898 E;0.139;0.2;;158.3;33.0;30.625;35.469;999.80;5.0;66673
54783.680445;00:03:44;13:13:07;01.07.2022;Y;08;43 19.57862 N;010 36.01898 E;0.182;0.3;;158.5;33.125;30.500;35.431;999.59;5.0;66673
54785.70715;00:03:46;13:13:09;01.07.2022;Y;08;43 19.57862 N;010 36.01897 E;0.306;0.5;;158.5;33.0;30.500;35.385;999.119;5.0;66673
54787.733944;00:03:48;13:13:11;01.07.2022;Y;08;43 19.57856 N;010 36.01893 E;0.148;0.2;;159.0;32.875;30.625;35.416;999.119;5.0;66673
54791.385455;00:03:50;13:13:13;01.07.2022;Y;08;43 19.57857 N;010 36.01889 E;0.033;0.0;;159.0;33.0;30.500;35.355;999.99;5.0;66673
54793.411854;00:03:52;13:13:15;01.07.2022;Y;08;43 19.57857 N;010 36.01887 E;0.033;0.0;;159.0;33.0;30.500;35.301;999.70;5.0;66673
54795.438372;00:03:54;13:13:17;01.07.2022;Y;08;43 19.57851 N;010 36.01881 E;0.117;0.2;;159.3;33.0;30.625;35.263;999.90;5.0;66673
54797.464916;00:03:56;13:13:19;01.07.2022;Y;08;43 19.57853 N;010 36.01880 E;0.250;0.4;;159.5;32.750;30.375;35.240;999.190;5.0;66673
54799.491776;00:03:58;13:13:21;01.07.2022;Y;08;43 19.57860 N;010 36.01880 E;0.077;0.1;;159.5;33.125;30.500;35.240;999.130;5.0;66673
54801.518678;00:04:00;13:13:23;01.07.2022;Y;08;43 19.57858 N;010 36.01872 E;0.065;0.1;;159.5;33.0;30.500;35.278;999.140;5.0;66673
54803.545225;00:04:03;13:13:26;01.07.2022;Y;08;43 19.57860 N;010 36.01871 E;0.193;0.3;;159.3;33.125;30.625;35.454;999.359;5.0;66673
54805.571822;00:04:05;13:13:28;01.07.2022;Y;08;43 19.57867 N;010 36.01866 E;0.300;0.5;;159.5;32.875;30.375;35.370;999.200;5.0;66673
54807.598211;00:04:07;13:13:30;01.07.2022;Y;08;43 19.57878 N;010 36.01869 E;0.277;0.5;;159.8;32.875;30.375;35.271;999.159;5.0;66673
54809.624972;00:04:09;13:13:32;01.07.2022;Y;08;43 19.57874 N;010 36.01868 E;0.167;0.3;;160.0;33.125;30.625;35.210;999.280;5.0;66673
54811.651839;00:04:11;13:13:34;01.07.2022;Y;08;43 19.57882 N;010 36.01869 E;0.093;0.1;;160.4;33.0;30.500;35.187;999.210;5.0;66673
54813.688044;00:04:13;13:13:36;01.07.2022;Y;08;43 19.57892 N;010 36.01874 E;0.035;0.0;;160.7;32.875;30.500;35.194;999.140;5.0;66673
54815.714817;00:04:15;13:13:38;01.07.2022;Y;08;43 19.57891 N;010 36.01871 E;0.129;0.2;;160.9;33.0;30.500;35.164;999.270;5.0;66673
54817.741165;00:04:17;13:13:40;01.07.2022;Y;08;43 19.57877 N;010 36.01864 E;0.208;0.3;;160.8;33.125;30.375;35.187;999.159;5.0;66673
54819.785436;00:04:19;13:13:42;01.07.2022;Y;08;43 19.57859 N;010 36.01858 E;0.046;0.0;;160.3;32.875;30.500;35.179;999.30;5.0;66673
54821.811539;00:04:21;13:13:44;01.07.2022;Y;08;43 19.57853 N;010 36.01861 E;0.273;0.5;;160.4;32.750;30.625;35.172;999.130;5.0;66673
54823.838289;00:04:23;13:13:46;01.07.2022;Y;08;43 19.57833 N;010 36.01846 E;0.192;0.3;;160.0;32.875;30.500;35.172;999.130;5.0;66673
54825.8633;00:04:25;13:13:48;01.07.2022;Y;08;43 19.57827 N;010 36.01836 E;0.101;0.1;;159.5;32.875;30.500;35.172;999.90;5.0;66673
54827.889974;00:04:27;13:13:50;01.07.2022;Y;08;43 19.57825 N;010 36.01836 E;0.234;0.4;;159.5;32.875;30.625;35.240;999.130;5.0;66673
54829.91691;00:04:29;13:13:52;01.07.2022;Y;08;43 19.57821 N;010 36.01845 E;0.127;0.2;;159.5;32.875;30.500;35.347;999.200;5.0;66673
54831.943276;00:04:31;13:13:54;01.07.2022;Y;08;43 19.57827 N;010 36.01852 E;0.016;0.0;;159.1;32.875;30.500;35.332;999.140;5.0;66673
54833.971675;00:04:33;13:13:56;01.07.2022;Y;08;43 19.57829 N;010 36.01854 E;0.127;0.2;;159.2;32.875;30.625;35.378;999.109;5.0;66673
54835.998556;00:04:35;13:13:58;01.07.2022;Y;08;43 19.57820 N;010 36.01846 E;0.349;0.6;;158.9;32.875;30.625;35.339;999.119;5.0;66673
54838.025427;00:04:37;13:14:00;01.07.2022;Y;08;43 19.57810 N;010 36.01843 E;0.307;0.5;;158.5;32.875;30.375;35.240;999.150;5.0;66673
54840.052227;00:04:39;13:14:02;01.07.2022;Y;07;43 19.57792 N;010 36.01834 E;0.348;0.6;;158.2;32.875;30.500;35.88;999.200;5.0;66673
54842.078965;00:04:41;13:14:04;01.07.2022;Y;07;43 19.57791 N;010 36.01836 E;0.070;0.1;;158.2;32.875;30.375;34.966;999.200;5.0;66673
54844.105956;00:04:43;13:14:06;01.07.2022;Y;08;43 19.57792 N;010 36.01838 E;0.085;0.1;;158.2;32.750;30.375;34.912;999.150;4.9;66673
54846.132944;00:04:45;13:14:08;01.07.2022;Y;08;43 19.57790 N;010 36.01841 E;0.134;0.2;;158.2;32.750;30.500;34.889;999.59;5.0;66673
54848.15974;00:04:47;13:14:10;01.07.2022;Y;08;43 19.57775 N;010 36.01836 E;0.148;0.2;;158.0;32.750;30.375;34.920;999.59;5.0;66673
54850.186594;00:04:49;13:14:12;01.07.2022;Y;08;43 19.57769 N;010 36.01832 E;0.162;0.3;;158.0;32.750;30.375;35.19;999.80;5.0;66673
54852.21332;00:04:51;13:14:14;01.07.2022;Y;08;43 19.57771 N;010 36.01838 E;0.050;0.0;;158.0;32.750;30.375;35.80;999.140;5.0;66673
54854.240095;00:04:53;13:14:16;01.07.2022;Y;08;43 19.57775 N;010 36.01845 E;0.135;0.2;;158.5;32.750;30.250;35.179;999.30;5.0;66673
54856.266906;00:04:55;13:14:18;01.07.2022;Y;08;43 19.57769 N;010 36.01844 E;0.084;0.1;;158.4;32.625;30.375;35.255;999.140;5.0;66673
54858.293878;00:04:57;13:14:20;01.07.2022;Y;08;43 19.57772 N;010 36.01852 E;0.082;0.1;;158.4;32.875;30.375;35.309;999.229;5.0;66673
54860.32082;00:04:59;13:14:22;01.07.2022;Y;08;43 19.57763 N;010 36.01852 E;0.222;0.4;;158.5;32.750;30.375;35.355;998.979;5.0;66673
54862.347678;00:05:01;13:14:24;01.07.2022;Y;07;43 19.57756 N;010 36.01849 E;0.071;0.1;;158.4;32.625;30.250;35.385;999.99;5.0;66673
54864.375364;00:05:03;13:14:26;01.07.2022;Y;07;43 19.57739 N;010 36.01841 E;0.033;0.0;;158.3;32.625;30.375;35.378;999.229;5.0;66673
54866.402304;00:05:05;13:14:28;01.07.2022;Y;08;43 19.57751 N;010 36.01853 E;0.206;0.3;;158.7;32.625;30.375;35.385;999.30;5.0;66673
54868.429002;00:05:07;13:14:30;01.07.2022;Y;08;43 19.57760 N;010 36.01860 E;0.190;0.3;;159.0;32.625;30.375;35.385;999.10;5.0;66673
54870.455642;00:05:09;13:14:32;01.07.2022;Y;08;43 19.57753 N;010 36.01859 E;0.036;0.0;;158.9;32.750;30.500;35.408;998.950;5.0;66673
54872.482198;00:05:11;13:14:34;01.07.2022;Y;08;43 19.57757 N;010 36.01863 E;0.055;0.1;;158.8;32.750;30.500;35.446;999.219;5.0;66673
54874.509039;00:05:13;13:14:36;01.07.2022;Y;08;43 19.57756 N;010 36.01862 E;0.061;0.1;;158.5;32.625;30.375;35.484;999.250;5.0;66673
54876.535907;00:05:15;13:14:38;01.07.2022;Y;08;43 19.57753 N;010 36.01856 E;0.041;0.0;;158.2;32.625;30.250;35.553;999.80;5.0;66673
54878.56247;00:05:18;13:14:41;01.07.2022;Y;08;43 19.57768 N;010 36.01851 E;0.024;0.0;;158.1;32.750;30.250;35.660;999.109;5.0;66673
54880.589183;00:05:20;13:14:43;01.07.2022;Y;08;43 19.57767 N;010 36.01848 E;0.095;0.1;;158.0;32.875;30.375;35.698;999.130;5.0;66673
54882.615994;00:05:22;13:14:45;01.07.2022;Y;08;43 19.57762 N;010 36.01839 E;0.281;0.5;;158.2;32.625;30.250;35.782;999.270;5.0;66673
54884.642901;00:05:24;13:14:47;01.07.2022;Y;08;43 19.57765 N;010 36.01838 E;0.134;0.2;;158.5;32.625;30.375;35.782;999.30;5.0;66673
54886.669603;00:05:26;13:14:49;01.07.2022;Y;08;43 19.57778 N;010 36.01844 E;0.314;0.5;;159.2;32.625;30.375;35.866;999.179;5.0;66673
54888.696434;00:05:28;13:14:51;01.07.2022;Y;08;43 19.57788 N;010 36.01865 E;0.395;0.7;;158.3;32.625;30.375;35.927;999.130;5.0;66673
54890.723225;00:05:30;13:14:53;01.07.2022;Y;08;43 19.57785 N;010 36.01861 E;0.505;0.9;;158.2;32.625;30.375;35.996;999.119;5.0;66673
54892.749966;00:05:32;13:14:55;01.07.2022;Y;08;43 19.57733 N;010 36.01830 E;0.156;0.2;;158.7;32.625;30.375;36.26;999.80;5.0;66673
54894.776514;00:05:34;13:14:57;01.07.2022;Y;08;43 19.57737 N;010 36.01841 E;0.061;0.1;;157.9;32.750;30.500;36.34;999.30;5.0;66673
54896.803079;00:05:36;13:14:59;01.07.2022;Y;08;43 19.57738 N;010 36.01857 E;0.280;0.5;;158.2;32.750;30.500;36.41;998.979;5.0;66673
54898.8297;00:05:38;13:15:01;01.07.2022;Y;08;43 19.57748 N;010 36.01875 E;0.078;0.1;;158.1;32.625;30.375;36.3;999.90;5.0;66673
54900.856096;00:05:40;13:15:03;01.07.2022;Y;08;43 19.57757 N;010 36.01892 E;0.204;0.3;;158.0;32.625;30.250;36.41;999.260;5.0;66673
54902.882702;00:05:42;13:15:05;01.07.2022;Y;08;43 19.57751 N;010 36.01888 E;0.233;0.4;;157.8;32.750;30.500;36.95;999.260;5.0;66673
54904.90972;00:05:44;13:15:07;01.07.2022;Y;08;43 19.57717 N;010 36.01871 E;0.558;1.0;;157.4;32.625;30.375;36.148;999.90;5.0;66673
54906.936441;00:05:46;13:15:09;01.07.2022;Y;08;43 19.57738 N;010 36.01871 E;0.353;0.6;;158.4;32.625;30.375;36.163;999.169;5.0;66673
54908.963233;00:05:48;13:15:11;01.07.2022;Y;08;43 19.57735 N;010 36.01873 E;0.158;0.2;;158.2;32.750;30.375;36.110;999.109;5.0;66673
54910.990127;00:05:50;13:15:13;01.07.2022;Y;08;43 19.57740 N;010 36.01869 E;0.128;0.2;;158.4;32.625;30.500;36.79;999.130;5.0;66673
54913.016823;00:05:52;13:15:15;01.07.2022;Y;08;43 19.57743 N;010 36.01864 E;0.271;0.5;;159.3;32.500;30.375;36.57;999.179;5.0;66673
54915.043448;00:05:54;13:15:17;01.07.2022;Y;08;43 19.57754 N;010 36.01851 E;0.341;0.6;;160.9;32.625;30.375;36.49;999.190;5.0;66673
54917.0702;00:05:56;13:15:19;01.07.2022;Y;08;43 19.57766 N;010 36.01851 E;0.153;0.2;;161.5;32.750;30.375;36.72;999.109;5.0;66673
54919.096903;00:05:58;13:15:21;01.07.2022;Y;08;43 19.57762 N;010 36.01842 E;0.259;0.4;;161.8;32.750;30.500;36.102;999.169;5.0;66673
54921.123784;00:06:00;13:15:23;01.07.2022;Y;08;43 19.57767 N;010 36.01842 E;0.111;0.2;;162.0;32.625;30.375;36.140;999.190;5.0;66673
54923.150703;00:06:02;13:15:25;01.07.2022;Y;08;43 19.57775 N;010 36.01848 E;0.040;0.0;;162.1;32.625;30.500;36.179;999.130;5.0;66673
54925.177551;00:06:04;13:15:27;01.07.2022;Y;08;43 19.57781 N;010 36.01852 E;0.003;0.0;;161.7;32.625;30.500;36.202;999.140;5.0;66673
54927.204345;00:06:06;13:15:29;01.07.2022;Y;08;43 19.57788 N;010 36.01852 E;0.049;0.0;;161.7;32.625;30.375;36.308;999.80;5.0;66673
54929.231119;00:06:08;13:15:31;01.07.2022;Y;08;43 19.57790 N;010 36.01854 E;0.332;0.6;;161.6;32.625;30.375;36.369;999.219;5.0;66673
54931.2579;00:06:10;13:15:33;01.07.2022;Y;08;43 19.57797 N;010 36.01852 E;0.105;0.1;;161.8;32.750;30.375;36.446;999.150;5.0;66673
54933.28471;00:06:12;13:15:35;01.07.2022;Y;08;43 19.57786 N;010 36.01845 E;0.184;0.3;;161.8;32.625;30.500;36.484;999.229;5.0;66673
54935.311405;00:06:14;13:15:37;01.07.2022;Y;07;43 19.57779 N;010 36.01833 E;0.338;0.6;;162.8;32.750;30.375;36.484;999.90;5.0;66673
54937.337854;00:06:16;13:15:39;01.07.2022;Y;08;43 19.57769 N;010 36.01834 E;0.274;0.5;;163.8;32.750;30.500;36.530;999.119;5.0;66673
54939.364701;00:06:18;13:15:41;01.07.2022;Y;08;43 19.57780 N;010 36.01840 E;0.229;0.4;;164.7;32.625;30.375;36.530;999.190;5.0;66673
